aluno	rede	escola	turma	port	sexo
3905	2	373690176	10055	526.56	1
3906	2	373690176	10055	545.94	1
3907	2	373690176	10055	483.13	1
3908	2	373690176	10055	474.98	1
3909	2	373690176	10055	582.26	1
3910	2	373690176	10055	411.06	1
3911	2	373690176	10055	462.38	1
3912	2	373690176	10055	429.83	1
3913	2	373690176	10055	474.27	1
3914	2	373690176	10055	474.27	1
3915	2	373690176	10055	643.91	1
3916	2	373690176	10055	582.19	1
3917	2	373690176	10055	622.48	1
3918	2	373690176	10055	674.82	1
3919	2	373690176	10055	643.91	1
3920	2	373690176	10055	481.34	2
3921	2	373690176	10055	674.82	2
3922	2	373690176	10055	595.67	2
3923	2	373690176	10055	617.69	2
3924	2	373690176	10055	629.15	2
3925	2	373690176	10055	513.12	2
3926	2	373690176	10055	674.82	2
3927	2	373690176	10055	674.82	2
3928	2	373690176	10055	674.82	2
3929	2	373690176	10055	578.19	2
3930	2	373690176	10055	549.62	2
3931	2	373690788	10056	607.18	2
3932	2	373690788	10056	572.36	2
3933	2	373690788	10056	568.7	2
3934	2	373690788	10056	495.7	2
3935	2	373690788	10056	674.82	2
3936	2	373690788	10056	514.12	2
3937	2	373690788	10056	643.91	2
3938	2	373690788	10056	574.39	2
3939	2	373690788	10056	416.55	2
3940	2	373690788	10056	508.51	1
3941	2	373690788	10056	577.35	1
3942	2	373690788	10056	436.56	1
3943	2	373690788	10056	636.18	1
3944	2	373690788	10056	686.91	1
3945	2	373690788	10056	569.16	1
3946	2	373690788	10056	510.53	1
3947	2	373690788	10056	652.71	1
3948	2	373690788	10056	625.06	1
3949	2	373690788	10056	686.91	1
3950	2	373690788	10056	578.59	1
3951	2	373690788	10056	655.69	1
3952	2	373690788	10056	625.06	1
3953	2	373690788	10056	619.4	1
3954	2	373690788	10056	625.06	1
3955	2	373690788	10056	652.71	1
3956	2	373690788	10056	589.37	1
3957	2	373690788	10057	652.71	1
3958	2	373690788	10057	652.71	1
3959	2	373690788	10057	608.02	2
3960	2	373690788	10057	686.91	2
3961	2	373690788	10057	652.71	2
3962	2	373690788	10057	553.51	2
3963	2	373690788	10057	686.91	2
3964	2	373690788	10057	625.06	2
3965	2	373690788	10057	686.91	2
3966	2	373690788	10057	686.91	2
3967	2	373690788	10057	655.69	2
3968	2	373690788	10057	686.91	2
3969	2	373690788	10057	686.91	2
3970	2	373690788	10057	627.68	2
3971	2	373693620	10058	572.51	2
3972	2	373693620	10058	619.86	2
3973	2	373693620	10058	578.63	2
3974	2	373693620	10058	601.69	2
3975	2	373693620	10058	491.29	2
3976	2	373693620	10058	578.6	2
3977	2	373693620	10058	545.17	2
3978	2	373693620	10058	554.89	2
3979	2	373693620	10058	479.74	1
3980	2	373693620	10058	451.35	1
3981	2	373693620	10058	573.33	1
3982	2	373693620	10058	649.71	1
3983	2	373693620	10058	584.49	1
3984	2	373693620	10058	569.61	1
3985	2	373693620	10058	583.17	1
3986	2	373693620	10058	622.75	1
3987	2	373693620	10058	596.33	1
3988	2	373693620	10058	559.43	1
3989	2	373693620	10058	640.6	1
3990	2	373693620	10058	540.22	1
3991	2	373693620	10058	441.67	1
3992	2	373693620	10058	625.91	1
3993	2	373693620	10058	667.08	1
3994	2	373693620	10058	622.75	1
3995	2	373693620	10058	544.24	1
3996	2	373693620	10058	571.37	1
3997	2	373693620	10058	569.61	1
3998	2	373693620	10058	377.97	2
3999	2	373693620	10058	490.47	2
4000	2	373693620	10058	513.73	2
4001	2	373693620	10058	513.73	2
4002	2	373693620	10058	485.88	2
4003	2	373693620	10058	331.09	2
4004	2	373693620	10058	450.12	2
4005	2	373693620	10058	497.09	2
4006	2	373693620	10058	493.8	2
4007	2	373693620	10058	388.14	2
4008	2	373693620	10058	410.34	2
4009	2	373693620	10058	428.36	2
4010	2	373693620	10058	473.54	2
4011	2	373693620	10058	481.86	2
4012	2	373693620	10058	448.75	2
4013	2	373693620	10058	508.67	2
4014	2	373693620	10058	528.94	2
4015	2	373694592	10059	572.27	2
4016	2	373694592	10059	612.52	2
4017	2	373694592	10059	479.89	2
4018	2	373694592	10059	374.99	1
4019	2	373694592	10059	443.52	1
4020	2	373694592	10059	397.98	1
4021	2	373694592	10059	479.62	1
4022	2	373694592	10059	479.62	1
4023	2	373694592	10059	457.92	1
4024	2	373694592	10059	479.62	1
4025	2	373694592	10059	511.68	1
4026	2	373694592	10059	584.75	1
4027	2	373694592	10059	535.53	1
4028	2	373694592	10059	567.11	1
4029	2	373694592	10059	574.46	1
4030	2	373694592	10059	557.08	1
4031	2	373694592	10059	613.12	1
4032	2	373694592	10059	628.32	1
4033	2	373694592	10059	613.12	1
4034	2	373695108	10060	495.86	1
4035	2	373695108	10060	413.48	1
4036	2	373695108	10060	641.82	1
4037	2	373695108	10060	677.12	2
4038	2	373695108	10060	583.93	2
4039	2	373695108	10060	579.82	2
4040	2	373695108	10060	677.12	2
4041	2	373695108	10060	605.26	2
4042	2	373695108	10060	577.86	2
4043	2	373695108	10060	617.95	2
4044	2	373695108	10060	677.12	2
4045	2	373695108	10060	510.55	2
4046	2	373695108	10060	607.61	2
4047	2	373695108	10060	544.44	2
4048	2	373695108	10060	625.73	2
4049	2	373695108	10060	498.06	2
4050	2	373695108	10060	564.79	2
4051	2	373695108	10060	574.44	2
4052	2	373695108	10060	563.08	2
4053	2	373695108	10060	589.73	2
4054	2	373695108	10060	625.73	2
4055	2	373695108	10060	448.4	2
4056	2	373695300	10061	553.2	2
4057	2	373695300	10061	425.81	1
4058	2	373695300	10061	549.69	1
4059	2	373695300	10061	478.31	1
4060	2	373695300	10061	487.34	1
4061	2	373695300	10061	663.93	1
4062	2	373695300	10061	533.78	1
4063	2	373695300	10061	477.4	1
4064	2	373695300	10061	663.93	1
4065	2	373695300	10061	350.41	1
4066	2	373695300	10061	351.14	1
4067	2	373695300	10061	479.15	1
4068	2	373695300	10061	374.72	1
4069	2	373695300	10061	516.22	1
4070	2	373695300	10061	446.57	1
4071	2	373695300	10061	612.39	1
4072	2	373695300	10061	612.39	1
4073	2	373695300	10061	612.39	1
4074	2	373695300	10061	514.05	1
4075	2	373695300	10061	575.38	1
4076	2	373695300	10061	448.6	2
4077	2	373695300	10061	579.87	2
4078	2	373695300	10061	473.21	2
4079	2	373695300	10061	538.3	2
4080	2	373695300	10061	560.74	2
4081	2	373701936	10062	612.39	2
4082	2	373701936	10062	612.39	2
4083	2	373701936	10062	525.18	2
4084	2	373701936	10062	612.39	2
4085	2	373701936	10062	588.25	2
4086	2	373701936	10062	612.39	2
4087	2	373701936	10062	560.74	2
4088	2	373701936	10062	478.42	2
4089	2	373701936	10062	693.01	2
4090	2	373701936	10062	530.59	2
4091	2	373701936	10062	553.48	2
4092	2	373701936	10062	588.64	2
4093	2	373701936	10062	542.7	2
4094	2	373701936	10062	462.82	2
4095	2	373701936	10062	404.78	2
4096	2	373701936	10062	490.02	1
4097	2	373701936	10062	470	1
4098	2	373701936	10062	498.54	1
4099	2	373701936	10062	492.06	1
4100	2	373701936	10062	452.86	1
4101	2	373701936	10062	550.59	1
4102	2	373701936	10062	461.18	1
4103	2	373701936	10062	576.08	1
4104	2	373701936	10062	540.94	1
4105	2	373701936	10062	541.61	1
4106	2	373701936	10062	546.18	1
4107	2	373701936	10062	501.78	1
4108	2	373701936	10062	463.11	1
4109	2	373701936	10062	487.76	1
4110	2	373701936	10062	609.19	1
4111	2	373701936	10062	356.11	1
4112	2	373701936	10062	554.37	1
4113	2	373701936	10063	554.37	1
4114	2	373701936	10063	380.69	1
4115	2	373701936	10063	612.37	2
4116	2	373701936	10063	509.28	2
4117	2	373701936	10063	497.26	2
4118	2	373701936	10063	426.14	2
4119	2	373701936	10063	495.62	2
4120	2	373701936	10063	494.54	2
4121	2	373701936	10063	424.64	2
4122	2	373701936	10063	382.16	2
4123	2	373701936	10063	355.71	2
4124	2	373701936	10063	383.31	2
4125	2	373701936	10063	432.9	2
4126	2	373701936	10063	367.69	2
4127	2	373701936	10063	455.44	2
4128	2	373701936	10063	396.58	2
4129	2	373701936	10063	416.32	2
4130	2	373701936	10063	583.94	2
4131	2	373701936	10063	531.45	2
4132	2	373717656	10064	554.54	2
4133	2	373717656	10064	520.35	2
4134	2	373717656	10064	547.86	2
4135	2	373717656	10064	568.13	1
4136	2	373717656	10064	500.27	1
4137	2	373717656	10064	613.83	1
4138	2	373717656	10064	546.19	1
4139	2	373717656	10064	446.11	1
4140	2	373717656	10064	674.14	1
4141	2	373717656	10064	653.43	1
4142	2	373717656	10064	558.46	1
4143	2	373717656	10064	534.68	1
4144	2	373717656	10064	616.43	1
4145	2	373717656	10064	478.94	1
4146	2	373717656	10064	554.54	1
4147	2	373717656	10064	560.75	1
4148	2	373717656	10064	473.5	1
4149	2	373717656	10064	564.53	1
4150	2	373717656	10064	557.99	1
4151	2	373717656	10064	536.1	1
4152	2	373717656	10064	674.14	1
4153	2	373717656	10064	547.19	1
4154	2	373717656	10064	483.9	2
4155	2	373717656	10064	456.57	2
4156	2	373717656	10064	447.29	2
4157	2	373717656	10065	324.72	2
4158	2	373717656	10065	576.25	2
4159	2	373717656	10065	551.77	2
4160	2	373717656	10065	585.67	2
4161	2	373717656	10065	564.02	2
4162	2	373717656	10065	565.43	2
4163	2	373717656	10065	472.11	2
4164	2	373717656	10065	542.83	2
4165	2	373717656	10065	496.06	2
4166	2	373717656	10065	465.63	2
4167	2	373717656	10065	493.01	2
4168	2	373717656	10065	491.35	2
4169	2	373717656	10065	485.29	2
4170	2	373717656	10065	562.86	2
4171	2	373717656	10065	400.2	2
4172	2	373717656	10065	505.89	2
4173	2	373717656	10065	511.37	2
4174	2	373717656	10065	579.16	1
4175	2	373717656	10065	483.75	1
4176	2	373717656	10065	458.49	1
4177	2	131034274	10101	529.75	1
4178	2	131034274	10101	545.92	1
4179	2	131034274	10101	618.8	1
4180	2	131034274	10101	581.9	1
4181	2	131034274	10101	416.89	1
4182	2	131034274	10101	589.04	1
4183	2	131034274	10101	556.62	1
4184	2	131034274	10101	574.91	1
4185	2	131034274	10101	624.88	1
4186	2	131034274	10101	526.03	1
4187	2	131034274	10102	613.42	1
4188	2	131034274	10102	361.01	1
4189	2	131034274	10102	520.98	1
4190	2	131034274	10102	457.16	1
4191	2	131034274	10102	495.21	1
4192	2	131034274	10102	542.3	1
4193	2	131034274	10102	511.7	2
4194	2	131034274	10102	482.1	2
4195	2	131034274	10102	494.62	2
4196	2	131034274	10102	557.22	2
4197	2	131034274	10102	572.99	2
4198	2	131034274	10102	394.96	2
4199	2	131034274	10102	386.45	2
4200	2	131034274	10102	453.17	2
4201	2	131034835	10103	541.44	2
4202	2	131034835	10103	489.96	2
4203	2	131034835	10103	508.78	2
4204	2	131034835	10103	445.1	2
4205	2	131034835	10103	368.17	2
4206	2	131034835	10103	379.32	2
4207	2	131034835	10103	460.58	2
4208	2	131034835	10103	467.64	2
4209	2	131034835	10103	415.42	2
4210	2	131034835	10103	401.52	2
4211	2	131034835	10103	431.19	2
4212	2	131034835	10103	384.18	2
4213	2	131034835	10103	414.6	1
4214	2	131034835	10103	401.24	1
4215	2	131034835	10104	425.7	1
4216	2	131034835	10104	448.49	1
4217	2	131034835	10104	285.54	1
4218	2	131034835	10104	403.26	1
4219	2	131034835	10104	297.99	1
4220	2	131034835	10104	280.1	1
4221	2	131034835	10104	456.83	1
4222	2	131062588	10105	357.35	1
4223	2	131062588	10105	350.77	1
4224	2	131062588	10105	445.51	1
4225	2	131062588	10105	435.91	1
4226	2	131062588	10105	342.9	1
4227	2	131062588	10105	359.31	1
4228	2	131062588	10105	298.35	1
4229	2	131062588	10105	433.64	1
4230	2	131062588	10105	476.12	1
4231	2	131062588	10105	466.26	1
4232	2	131062588	10106	401.77	2
4233	2	131062588	10106	473.02	2
4234	2	131062588	10106	457.9	2
4235	2	131062588	10106	411.42	2
4236	2	131062588	10106	404.78	2
4237	2	131062588	10106	408.93	2
4238	2	131062588	10106	369.58	2
4239	2	131062588	10106	245.95	2
4240	2	131063274	10107	651.78	2
4241	2	131063274	10107	624.29	2
4242	2	131063274	10107	605.16	2
4243	2	131063274	10107	624.29	2
4244	2	131063274	10107	651.78	2
4245	2	131063274	10107	537.56	2
4246	2	131063274	10107	546.85	2
4247	2	131063274	10107	651.78	2
4248	2	131063274	10107	538.33	2
4249	2	131063274	10107	531.24	2
4250	2	131063274	10108	609.57	2
4251	2	131063274	10108	488.96	2
4252	2	131063274	10108	554.5	1
4253	2	131063274	10108	510.05	1
4254	2	131063274	10108	505.36	1
4255	2	131063274	10108	566.94	1
4256	2	131063274	10108	523.53	1
4257	2	131063274	10108	452.83	1
4258	2	131063274	10108	570.17	1
4259	2	131063274	10108	393.8	1
4260	2	131063274	10108	417.24	1
4261	2	131063274	10108	284.96	1
4262	2	131063274	10108	436.5	1
4263	2	131063282	10109	459.66	1
4264	2	131063282	10109	474.65	1
4265	2	131063282	10109	492.67	1
4266	2	131063282	10109	385.95	1
4267	2	131063282	10109	423.93	1
4268	2	131063282	10109	444.87	1
4269	2	131063282	10109	445.33	1
4270	2	131063282	10109	439.66	1
4271	2	131063282	10109	489.95	2
4272	2	131063282	10109	515.4	2
4273	2	131063282	10110	473.82	2
4274	2	131063282	10110	463.3	2
4275	2	131063282	10110	453.39	2
4276	2	131063282	10110	472.02	2
4277	2	131063738	10111	489.77	2
4278	2	131063738	10111	436.85	2
4279	2	131063738	10111	481.25	2
4280	2	131063738	10111	469.14	2
4281	2	131063738	10111	454.78	2
4282	2	131063738	10111	455.53	2
4283	2	131063738	10111	543.75	2
4284	2	131063738	10111	594.29	2
4285	2	131063738	10111	663.73	2
4286	2	131063738	10111	525.5	2
4287	2	131063738	10112	545.53	2
4288	2	131063738	10112	564.81	2
4289	2	131063738	10112	618.11	2
4290	2	131063738	10112	613.92	2
4291	2	131063738	10112	570.26	1
4292	2	131063738	10112	616.13	1
4293	2	131063738	10112	616.13	1
4294	2	131063738	10112	616.13	1
4295	2	131063738	10112	564.67	1
4296	2	131063738	10112	582.66	1
4297	2	131063738	10112	508.06	1
4298	2	131063738	10112	511.68	1
4299	2	131063738	10113	536.42	1
4300	2	131063738	10113	514.07	1
4301	2	131063738	10113	618.11	1
4302	2	131063738	10113	488.33	1
4303	2	131063738	10113	326.42	1
4304	2	131079375	10114	302.75	1
4305	2	131079375	10114	352.2	1
4306	2	131079375	10114	373.6	1
4307	2	131079375	10114	385.23	1
4308	2	131079375	10114	310.18	1
4309	2	131079375	10114	455.9	1
4310	2	131079375	10114	447.06	2
4311	2	131079375	10114	467.87	2
4312	2	131079375	10114	466.1	2
4313	2	131079375	10114	535.04	2
4314	2	131079375	10114	458.44	2
4315	2	131079375	10115	414.71	2
4316	2	131079375	10115	236.83	2
4317	2	131079375	10115	434.37	2
4318	2	131079375	10115	302.18	2
4319	2	131079375	10115	420.79	2
4320	2	131079375	10115	465	2
4321	2	131079375	10115	510.97	2
4322	2	131079375	10115	513.86	2
4323	2	131079375	10115	501.68	2
4324	2	131079375	10115	402.22	2
4325	2	131079375	10115	405.3	2
4326	2	131079375	10116	474.24	2
4327	2	131079375	10116	455.84	2
4328	2	131079375	10116	470.55	2
4329	2	131079375	10116	476.66	2
4330	2	131079502	10117	423.17	1
4331	2	131079502	10117	453.29	1
4332	2	131079502	10117	423.33	1
4333	2	131079502	10117	494.04	1
4334	2	131079502	10117	474.45	1
4335	2	131079502	10117	400.06	1
4336	2	131079502	10117	529.52	1
4337	2	131079502	10117	503.52	1
4338	2	131079502	10117	484.49	1
4339	2	131079502	10117	449.48	1
4340	2	131079502	10117	674.14	1
4341	2	131079502	10117	548.77	1
4342	2	131079502	10117	554.57	1
4343	2	131079502	10117	420.8	1
4344	2	131079502	10117	535.43	1
4345	2	131079502	10117	595	1
4346	2	131079502	10117	539.38	1
4347	2	131079502	10117	573.71	1
4348	2	131079502	10117	562.93	1
4349	2	131079570	10118	584.37	2
4350	2	131079570	10118	595	2
4351	2	131079570	10118	437.66	2
4352	2	131079570	10118	491.47	2
4353	2	131079570	10118	577.7	2
4354	2	131079570	10118	459.28	2
4355	2	131079570	10118	488.42	2
4356	2	131079570	10118	537.73	2
4357	2	131079570	10118	560.92	2
4358	2	131079570	10118	459.3	2
4359	2	131079570	10118	522.59	2
4360	2	131079570	10118	575.79	2
4361	2	131079570	10118	524.48	2
4362	2	131079570	10118	522.77	2
4363	2	131079570	10118	199.32	2
4364	2	131079570	10118	411.42	2
4365	2	131079570	10119	416.42	2
4366	2	131079570	10119	467.53	2
4367	2	131079570	10119	454.36	2
4368	2	131079570	10119	416.21	2
4369	2	131079570	10119	499.88	1
4370	2	131079570	10119	459.65	1
4371	2	131079570	10119	386.15	1
4372	2	131079570	10119	396.86	1
4373	2	131079570	10119	263.21	1
4374	2	131079570	10119	415.6	1
4375	2	131079570	10119	295.02	1
4376	2	131079570	10119	215.5	1
4377	2	131079570	10119	448.33	1
4378	2	131079570	10119	461.3	1
4379	2	131079570	10119	454.5	1
4380	2	131079570	10120	454.5	1
4381	2	131079570	10120	484.54	1
4382	2	131079570	10120	623.33	1
4383	2	131079570	10120	623.33	1
4384	2	131079570	10120	503.65	1
4385	2	131079570	10120	480.42	1
4386	2	131079570	10120	592.75	1
4387	2	131079618	10121	346.49	1
4388	2	131079618	10121	623.33	2
4389	2	131079618	10121	623.33	2
4390	2	131079618	10121	478.39	2
4391	2	131079618	10121	476.27	2
4392	2	131079618	10121	571.44	2
4393	2	131079618	10121	501.52	2
4394	2	131079618	10121	623.33	2
4395	2	131079618	10121	514.53	2
4396	2	131079618	10121	523.45	2
4397	2	131079618	10121	630.7	2
4398	2	131079618	10121	677.12	2
4399	2	131079618	10122	556.09	2
4400	2	131079618	10122	630.7	2
4401	2	131079618	10122	580.47	2
4402	2	131079618	10122	502.24	2
4403	2	131079618	10122	286.47	2
4404	2	131079618	10122	404.83	2
4405	2	131079618	10122	558.82	2
4406	2	131079618	10122	478.71	2
4407	2	131079651	10123	530.68	2
4408	2	131079651	10123	558.82	1
4409	2	131079651	10123	375.43	1
4410	2	131079651	10123	363.95	1
4411	2	131079651	10123	558.82	1
4412	2	131079651	10123	488.42	1
4413	2	131079651	10123	389.46	1
4414	2	131079651	10123	422.41	1
4415	2	131079651	10123	493.26	1
4416	2	131079651	10123	544.05	1
4417	2	131079651	10123	423.01	1
4418	2	131079651	10123	432.37	1
4419	2	131079651	10123	456.73	1
4420	2	131079651	10123	408.76	1
4421	2	131079651	10123	639.6	1
4422	2	131079782	10124	639.6	1
4423	2	131079782	10124	453.47	1
4424	2	131079782	10124	518.21	1
4425	2	131079782	10124	414.58	1
4426	2	131079782	10124	549.81	1
4427	2	131079782	10124	528.77	2
4428	2	131079782	10124	615.19	2
4429	2	131079782	10124	436.99	2
4430	2	131079782	10124	423.68	2
4431	2	131079782	10124	493.99	2
4432	2	131079782	10124	304.52	2
4433	2	131079782	10124	520.61	2
4434	2	131079782	10124	496.24	2
4435	2	131079782	10124	481.43	2
4436	2	131079782	10125	476.16	2
4437	2	131079782	10125	547.74	2
4438	2	131079782	10125	474.83	2
4439	2	131079782	10125	547.66	2
4440	2	131079782	10125	474.24	2
4441	2	131079782	10125	366.57	2
4442	2	131079782	10125	487.1	2
4443	2	131079782	10125	426.7	2
4444	2	131079782	10125	447.58	2
4445	2	131079782	10125	233.74	2
4446	2	131079782	10125	580.86	2
4447	2	131079782	10125	580.86	1
4448	2	131079901	10126	451.43	1
4449	2	131079901	10126	540.57	1
4450	2	131079901	10126	434.07	1
4451	2	131079901	10126	539.57	1
4452	2	131079901	10126	503.39	1
4453	2	131079901	10126	420.94	1
4454	2	131079901	10126	428.99	1
4455	2	131079901	10126	502.69	1
4456	2	131079901	10126	506.68	1
4457	2	131079901	10126	618.11	1
4458	2	131079901	10126	663.73	1
4459	2	131079901	10126	663.73	1
4460	2	131079901	10126	565.49	1
4461	2	131079901	10126	535.23	1
4462	2	131079901	10126	663.73	1
4463	2	131079901	10127	663.73	1
4464	2	131079901	10127	663.73	1
4465	2	131079901	10127	618.11	1
4466	2	131079901	10127	663.73	2
4467	2	131079901	10127	663.73	2
4468	2	131079901	10127	616.13	2
4469	2	131079901	10127	548.02	2
4470	2	131079901	10127	663.73	2
4471	2	131079995	10128	549.7	2
4472	2	131079995	10128	561.32	2
4473	2	131079995	10128	616.13	2
4474	2	131079995	10128	618.11	2
4475	2	131079995	10128	663.73	2
4476	2	131079995	10128	616.13	2
4477	2	131079995	10128	616.13	2
4478	2	131079995	10128	576.36	2
4479	2	131079995	10128	468.51	2
4480	2	131079995	10128	561.11	2
4481	2	131079995	10128	361.11	2
4482	2	131079995	10128	241.25	2
4483	2	131079995	10128	362.61	2
4484	2	131079995	10128	432.26	2
4485	2	131079995	10128	395.71	2
4486	2	131079995	10128	363.26	1
4487	2	131079995	10128	472.32	1
4488	2	131080292	10129	358.85	1
4489	2	131080292	10129	473.98	1
4490	2	131080292	10129	498.15	1
4491	2	131080292	10129	424.68	1
4492	2	131080292	10129	457.79	1
4493	2	131080292	10129	475.49	1
4494	2	131080292	10129	389.23	1
4495	2	131080292	10129	291.39	1
4496	2	131080292	10129	443.05	1
4497	2	131080292	10129	371.44	1
4498	2	131080292	10129	375	1
4499	2	131080292	10129	521.73	1
4500	2	131080292	10129	432.34	1
4501	2	131080292	10129	512.2	1
4502	2	131080292	10129	436.4	1
4503	2	131080292	10129	481.67	1
4504	2	131080292	10129	506.98	1
4505	2	131080292	10130	506.98	2
4506	2	131080292	10130	424.24	2
4507	2	131080292	10130	481.67	2
4508	2	131080292	10130	521.73	2
4509	2	131080292	10130	506.98	2
4510	2	131080292	10130	546.62	2
4511	2	131080292	10130	432.81	2
4512	2	131080292	10130	562.28	2
4513	2	131080357	10131	471.74	2
4514	2	131080357	10131	563.04	2
4515	2	131080357	10131	421.21	2
4516	2	131080357	10131	417.71	2
4517	2	131080357	10131	629.34	2
4518	2	131080357	10131	433.08	2
4519	2	131080357	10131	429.43	2
4520	2	131080357	10131	326.81	2
4521	2	131080357	10131	409.4	2
4522	2	131080357	10131	406.12	2
4523	2	131080357	10132	381.35	2
4524	2	131080357	10132	431.48	2
4525	2	131080357	10132	407.1	1
4526	2	131080357	10132	367.3	1
4527	2	131080357	10132	422.93	1
4528	2	131080357	10132	491.41	1
4529	2	131080357	10132	472.56	1
4530	2	131080357	10132	364.68	1
4531	2	131080357	10132	430.46	1
4532	2	131080357	10132	507.12	1
4533	2	131080357	10132	448.02	1
4534	2	131080357	10133	304.52	1
4535	2	131080357	10133	463.32	1
4536	2	131080357	10133	346.71	1
4537	2	131080357	10133	563.8	1
4538	2	131080357	10133	445.9	1
4539	2	131080357	10133	424.24	1
4540	2	131080357	10133	417.68	1
